edad,sexo,estado,gap,time,peso total,covey,dist camino,Oxalis,ppanual17,tmedia17,altitud,lat,lon,hcrop,hland
1.0,1.0,0.0,1.0,21.0,0.29009878668634204,0.5789473684210527,0.23621883296028315,0.0,0.7844155844155843,0.7948822047747701,0.2705792682926831,0.030255530657703034,0.07501244447211874,0.3680164188061451,0.5089523978215632
1.0,1.0,0.0,1.0,18.0,0.12385227086407607,0.2631578947368421,0.2022278902711988,0.0,0.8415584415584415,0.8415922108441487,0.2980182926829269,0.16342411007086355,0.05617030684237889,0.7178291609247051,0.404847516824156
1.0,1.0,0.0,5.0,44.0,0.07106697819314642,0.47368421052631576,0.24108583623965435,0.021151008362026564,0.7844155844155843,0.8765231321321854,0.15396341463414642,0.01602713168943204,0.05490819425200044,0.5694201854316292,0.9288916045346282
0.0,1.0,0.0,0.0,21.0,0.07207124118707986,0.47368421052631576,0.017971474675966895,0.0,0.7012987012987014,0.9805036597787062,0.0777439024390244,0.009065301124412173,0.05189580994711207,0.4750976357034958,0.8889210467106999
0.0,1.0,0.0,2.0,27.0,0.305347188063617,0.47368421052631576,0.021784394357399407,0.00589235940318085,0.7012987012987014,0.9805036597787062,0.0777439024390244,0.00980468939939172,0.051764981202989446,0.5754323528979359,0.8889210467106999
1.0,0.0,0.0,2.0,31.0,0.20294310542711919,0.21052631578947367,0.17994898755921088,0.1982394654861453,0.7012987012987014,0.9731925258594092,0.07621951219512202,0.011588946145289825,0.051482684955637126,0.0536554340421852,0.9367403627307062
1.0,1.0,0.0,5.0,4.0,0.005472208558780128,0.5789473684210527,0.1343110717817917,0.0,0.625974025974026,1.0,0.0007621951219513035,0.009480279081957477,0.013315497714170732,0.0,0.46204466946558187
0.0,1.0,0.0,5.0,44.0,0.007521724872929989,0.21052631578947367,0.21150642860860966,0.0,0.6337662337662339,0.9983753072561323,0.01981707317073178,0.012111937149027696,0.012526852249923337,0.7045763851199965,0.3519315497894959
0.0,1.0,0.0,1.0,34.0,0.5154431054271191,0.0,0.04824059132788506,0.0,0.7350649350649351,0.8310316846133958,0.25609756097560976,0.050814013783355705,0.08120757029683645,1.0,0.75882064159065
1.0,1.0,0.0,0.0,16.0,0.3363666174782751,0.0,0.13718702826505647,0.0,0.7402597402597403,0.8269699420307373,0.2682926829268293,0.05228722265052177,0.08207177460796089,0.19016240794474457,0.7455288919293926
1.0,0.0,0.0,1.0,18.0,0.17897401213313657,0.2631578947368421,0.2022278902711988,0.0,0.8415584415584415,0.8415922108441487,0.2980182926829269,0.16342411007086355,0.05617030684237889,0.12224248099904465,0.404847516824156
1.0,0.0,0.0,1.0,47.0,0.3732169208066896,0.0,0.2022278902711988,0.0,0.8415584415584415,0.8415922108441487,0.1526676829268292,0.04980277411651102,0.05115139789113954,0.573727399402121,0.404847516824156
1.0,1.0,0.0,5.0,44.0,0.12954992621741268,0.0,0.2662667221904117,0.0,0.7558441558441559,0.8643379307042744,0.2835365853658538,0.0028662431021064805,0.1019789071882009,0.37134267046317354,0.5791057755643418
1.0,1.0,0.0,5.0,44.0,0.01970609936055091,0.0,0.2662667221904117,0.0,0.7558441558441559,0.8643379307042744,0.2835365853658538,0.0028662431021064805,0.1019789071882009,0.04828356978971434,0.5791057755643418
1.0,1.0,0.0,1.0,37.0,0.40658304640104936,0.0,0.2153974285565561,0.0,0.7584415584415584,0.8294069938191626,0.3125,0.017621716041496427,0.10632336597872083,0.4214927842285058,0.7998300873150962
1.0,0.0,0.0,1.0,37.0,0.253801852762748,0.0,0.2153974285565561,0.0,0.7584415584415584,0.8294069938191626,0.3125,0.017621716041496427,0.10632336597872083,0.7686197152585573,0.7998300873150962
1.0,0.0,0.0,1.0,37.0,0.34596860141006724,0.0,0.2153974285565561,0.0,0.7584415584415584,0.8294069938191626,0.3125,0.017621716041496427,0.10632336597872083,0.5694086086722927,0.7998300873150962
1.0,0.0,0.0,1.0,37.0,0.24600344318740777,0.0,0.2153974285565561,0.0,0.7584415584415584,0.8294069938191626,0.3125,0.017621716041496427,0.10632336597872083,0.34134873801380194,0.7998300873150962
1.0,1.0,0.0,2.0,31.0,0.4068802262666011,0.0,0.2910572068085992,0.0,0.7818181818181819,0.8147847064842242,0.3422256097560976,0.020118636184964345,0.10642323658419528,0.5829081538568384,0.8160695293949052
1.0,0.0,0.0,2.0,31.0,0.4180193474340056,0.0,0.2910572068085992,0.0,0.7818181818181819,0.8147847064842242,0.3422256097560976,0.020118636184964345,0.10642323658419528,0.5015744719036785,0.8160695293949052
1.0,1.0,0.0,1.0,0.0,0.16819355632070832,0.0,0.13226797147467598,0.0,0.7610389610389611,0.820877346190868,0.2835365853658538,0.05386584631191127,0.08064262799266331,0.5822391245181544,0.7430333177193899
1.0,1.0,0.0,1.0,0.0,0.05704828660436137,0.0,0.13226797147467598,0.0,0.7610389610389611,0.820877346190868,0.2835365853658538,0.05386584631191127,0.08064262799266331,0.6506967643666833,0.7430333177193899
0.0,1.0,0.0,1.0,0.0,0.057478685030332835,0.0,0.13226797147467598,0.0,0.7610389610389611,0.820877346190868,0.2835365853658538,0.05386584631191127,0.08064262799266331,0.6228890007300216,0.7430333177193899
1.0,1.0,0.0,1.0,9.0,0.07332144613871126,0.5789473684210527,0.28214304304825355,0.0,0.8363636363636363,0.8505280102124315,0.2934451219512195,0.16610847553504549,0.05651731784283953,0.2463912253440208,0.3580956268959725
0.0,1.0,0.0,0.0,16.0,0.04373667814395803,0.0,0.13718702826505647,0.002285210690277095,0.7402597402597403,0.8269699420307373,0.2682926829268293,0.05228722265052177,0.08207177460796089,0.43975415962490116,0.7455288919293926
1.0,1.0,0.0,1.0,9.0,0.1471347761928185,0.5789473684210527,0.28214304304825355,0.0,0.8363636363636363,0.8505280102124315,0.2934451219512195,0.16610847553504549,0.05651731784283953,0.21063810791580737,0.3580956268959725
1.0,1.0,0.0,10.0,9.0,0.05867765207411051,0.3684210526315789,0.02637811670397168,0.05356410887030662,0.6987012987012987,0.8403736864121618,0.25914634146341475,0.037316837155302096,0.09247091071847535,0.39963027635696213,0.8782661800442843
1.0,1.0,0.0,8.0,27.0,0.2223520249221184,0.0,0.10277965748789754,0.0,0.7532467532467532,0.8107229872971786,0.30640243902439024,0.05902040704215494,0.08515254666545857,0.2378018529431343,0.7251662887260643
1.0,1.0,0.0,10.0,9.0,0.05254959829480243,0.3684210526315789,0.02637811670397168,0.005277504508935891,0.6987012987012987,0.8403736864121618,0.25914634146341475,0.037316837155302096,0.09247091071847535,0.0,0.8782661800442843
1.0,0.0,0.0,10.0,0.0,0.0,0.5789473684210527,0.12393940971318514,0.0,0.6987012987012987,0.8403736864121618,0.25914634146341475,0.03688070200314186,0.09172074429661947,0.2612916494909992,0.8618767821864707
1.0,1.0,0.0,0.0,43.0,0.015033202164289227,0.3157894736842105,0.05741502264327729,0.0,0.6961038961038962,0.8448416080296903,0.23170731707317072,0.039713539008484844,0.08995997829781999,0.0,0.7988038976006178
1.0,0.0,0.0,0.0,43.0,0.0035559108050500087,0.3157894736842105,0.05741502264327729,0.0,0.6961038961038962,0.8448416080296903,0.23170731707317072,0.039713539008484844,0.08995997829781999,0.2547938908408386,0.7988038976006178
1.0,1.0,0.0,5.0,5.0,0.007224545007378258,0.5789473684210527,0.11874707199000571,0.0,0.7038961038961039,0.8444353890273149,0.284298780487805,0.03606856267299463,0.09147237956846865,0.5242902650648874,0.8208683837350997
1.0,1.0,0.0,5.0,4.0,0.2662936546974914,0.3684210526315789,0.056465046067357236,0.0,0.7038961038961039,0.8444353890273149,0.24695121951219523,0.036282732871118384,0.09151505632457102,0.09884490399645982,0.8285669878830275
1.0,1.0,0.0,8.0,27.0,0.36671073126742093,0.0,0.10277965748789754,0.0,0.7532467532467532,0.8107229872971786,0.30640243902439024,0.05902040704215494,0.08515254666545857,0.13144607091353866,0.7251662887260643
0.0,0.0,0.0,8.0,34.0,0.3030107394654862,0.0,0.20214981000468482,0.0,0.7532467532467532,0.8107229872971786,0.30640243902439024,0.059232350167160774,0.08523807508240466,0.16032898662063677,0.7246053170303146
1.0,0.0,0.0,8.0,34.0,0.06562551237907853,0.0,0.20214981000468482,0.0,0.7532467532467532,0.8107229872971786,0.30640243902439024,0.059232350167160774,0.08523807508240466,0.3776157402295844,0.7246053170303146
0.0,0.0,0.0,8.0,34.0,0.22245450073782586,0.0,0.20214981000468482,0.0,0.7532467532467532,0.8107229872971786,0.30640243902439024,0.059232350167160774,0.08523807508240466,0.021424319152995506,0.7246053170303146
1.0,1.0,0.0,0.0,16.0,0.27204254795868177,0.0,0.13718702826505647,0.0,0.7402597402597403,0.8269699420307373,0.2682926829268293,0.05228722265052177,0.08207177460796089,0.3108134970861461,0.7455288919293926
1.0,1.0,0.0,0.0,16.0,0.15469749139203148,0.0,0.13718702826505647,0.0,0.7402597402597403,0.8269699420307373,0.2682926829268293,0.05228722265052177,0.08207177460796089,0.2273104070012562,0.7455288919293926
1.0,0.0,0.0,2.0,13.0,0.08707370060665683,0.5789473684210527,0.02637811670397168,0.0785887030660764,0.6987012987012987,0.8403736864121618,0.25914634146341475,0.03781867096442326,0.09256588399128418,0.15042588485611771,0.8731628119929756
0.0,0.0,0.0,3.0,9.0,0.05620798491555993,0.3684210526315789,0.13500078080266514,0.0,0.690909090909091,0.9670999124728299,0.0640243902439025,0.009378204897409148,0.00770612785746394,0.7050520784863448,0.6775357722745571
1.0,1.0,0.0,5.0,27.0,0.20831283817019183,0.0,0.2675160064546353,0.0,0.8051948051948051,0.7818846482015704,0.29039634146341475,0.02872701614145612,0.07364294037252606,0.10297084339193376,0.5710209678634927
0.0,1.0,0.0,0.0,36.0,0.6457820954254796,0.47368421052631576,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.27515243902439024,0.05349355392245059,0.08190071777406516,0.05046562137141315,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.21457411050991967,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2650914634146342,0.04707093487704306,0.07608259911239301,0.2998495524920097,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.26996228889981966,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.26096036585365856,0.04587598766053169,0.07517560435708504,0.04513574771227786,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.08997376619117889,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2564161585365854,0.044540351409867895,0.07416935728455698,0.32658521070202706,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.6665334481062469,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2514175304878048,0.04307115153413754,0.07306248550477079,0.26434434857892786,0.7720772516815322
1.0,1.0,0.0,0.0,36.0,0.5903314067879981,0.47368421052631576,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.27515243902439024,0.05349355392245059,0.08190071777406516,0.00010861930490900303,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.3846634694212166,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.24660501524390233,0.04157566479802988,0.07182782086361428,0.06349279990057781,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.20390637809476964,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.24443624847560974,0.04050450901278069,0.07080342548918139,0.555986099008475,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.04631906869978685,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.24296523917682933,0.04077309281761643,0.06862717963897325,0.6231529847431989,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.10474053123462863,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.260859324070122,0.04391258160963574,0.07471928481712098,0.0,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.33306689621249386,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2579056223307925,0.04543113815645228,0.07482691926158225,0.7831283312724091,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.4727414330218069,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25618094066143304,0.04462489657985458,0.07411953941033289,0.099667711158444,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.21628545663223478,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2552898883861128,0.04438029275013733,0.07392323344012652,0.6633390492559703,0.7720772516815322
0.0,1.0,0.0,0.0,47.0,0.2602680767338908,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25472284063935824,0.044230723259097715,0.0737979963484321,0.10607442557131337,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.22814190850959176,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25455350884963535,0.044199760444017855,0.07376086025481854,0.43231992745381487,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.6603131660928021,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2548671066858186,0.04431262133500802,0.07383069772982509,0.6866842196016716,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.560132808657157,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25283857345196137,0.04339452807626287,0.07302369572540357,0.25123643033622334,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.4984013772749631,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2534619292727671,0.043576414404085995,0.07314328321157859,0.39742818121991763,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.12611698639121166,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2543644973524828,0.0438836049432183,0.07337726898382257,0.18347025052820282,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.46658263649778653,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2555044231700483,0.044194656155776,0.07385227791830573,0.3435615974718384,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.07972618462042959,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2549689330800411,0.04422286361039163,0.07376557722842136,0.33604698650856313,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.1242109362190523,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25467526415496566,0.04410203615578645,0.07365944302510385,0.4402220749169543,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.45856902770946056,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2545246965043191,0.044049750113380526,0.07361343338658344,0.6223764237343923,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.13995122151172323,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2544481773161398,0.04401669584970236,0.07358245338122771,0.9223021691102378,0.7720772516815322
0.0,0.0,0.0,0.0,47.0,0.20594564682734876,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2544207109838177,0.04399529310876282,0.07356089908451224,0.012649911483770801,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.22213682570913265,0.0,0.5793555775337047,0.004191260862436465,0.7402597402597403,0.8269699420307373,0.2544074311972362,0.04397484637523874,0.07354090296747628,0.590112474743737,0.7720772516815322
1.0,1.0,0.0,0.0,34.0,0.20701139531070667,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25436146364837775,0.04394106887925986,0.07351192349124247,0.899318907900193,0.7720772516815322
1.0,1.0,0.0,0.0,34.0,0.24856533858009514,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25451375266801946,0.043995722959561334,0.07356074626783027,0.7873243702641347,0.7720772516815322
1.0,0.0,0.0,0.0,34.0,0.10266027217576652,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25461893500754473,0.04403765381510816,0.07360249257344975,0.9381321030904848,0.7720772516815322
1.0,0.0,0.0,0.0,34.0,0.07547343826856863,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.254644378773051,0.04405305870229803,0.07362501493241425,0.5125657807655818,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.4537731595343499,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.25455837433335127,0.044038898956950234,0.07360228863382545,0.49440692018382426,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.3760964912280702,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2545173184586822,0.044020502491605384,0.07358595977436266,0.0025563265355155827,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.6009079357271684,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.254501523889054,0.04401234912518781,0.07357861144929245,0.4292628622403942,0.7720772516815322
1.0,0.0,0.0,0.0,47.0,0.18075709132644696,0.0,0.5793555775337047,0.0176463354648303,0.7402597402597403,0.8269699420307373,0.25449920662752756,0.04400860902636872,0.07357512925556264,0.4722150693877483,0.7720772516815322
1.0,1.0,0.0,0.0,47.0,0.014664289227742254,0.0,0.5793555775337047,0.0,0.7402597402597403,0.8269699420307373,0.2545043095586661,0.0440078003440334,0.07357439684299649,0.1968943987067634,0.7720772516815322
1.0,1.0,0.0,3.0,9.0,0.08791400229545827,0.3684210526315789,0.13500078080266514,0.0,0.690909090909091,0.9670999124728299,0.0640243902439025,0.009378204897409148,0.00770612785746394,0.11237772992873116,0.6775357722745571
1.0,1.0,0.0,3.0,9.0,0.10117437284800787,0.3684210526315789,0.13500078080266514,0.0,0.690909090909091,0.9670999124728299,0.0640243902439025,0.009378204897409148,0.00770612785746394,0.3907815310662843,0.6775357722745571
0.0,1.0,0.0,7.0,17.0,0.11448598130841121,0.0,0.3740305033574514,0.018660846040334484,1.0,0.7067424918196257,0.49542682926829285,0.025239419639593308,0.05709485328815589,0.6032246066579755,0.5433507619484826
1.0,1.0,0.0,5.0,27.0,0.31602516806033776,0.0,0.06707094893550569,0.016570339399901626,0.6415584415584416,0.9695369584123521,0.015243902439024404,0.01360259142227882,0.0,0.8967388662504341,0.5369730729086832
0.0,0.0,0.0,1.0,21.0,0.10847065092638138,0.10526315789473684,0.007755973140388317,0.0,0.7688311688311688,0.8850527982820069,0.22713414634146356,0.1497045973099187,0.06479293552766663,0.2820301401455365,0.6361510672550202
1.0,1.0,0.0,2.0,31.0,0.08417363502213478,0.0,0.2910572068085992,0.0,0.7818181818181819,0.8147847064842242,0.3422256097560976,0.020118636184964345,0.10642323658419528,0.4624102458738858,0.8160695293949052
0.0,0.0,0.0,1.0,4.0,0.03417568453844893,0.21052631578947367,0.03189578887095934,0.0,0.7636363636363636,0.8111291643824146,0.24771341463414642,0.031336774656205435,0.07681343856068779,0.06762306450738245,0.5225268019104101
0.0,1.0,0.0,5.0,31.0,0.27449171995409083,0.21052631578947367,0.4001873926396335,0.0,0.6493506493506495,0.9906580098990405,0.02515243902439024,0.009653619606261543,0.012513559489825354,0.4497755437424812,0.4396502116062274
0.0,0.0,0.0,5.0,31.0,0.13145597638957207,0.21052631578947367,0.4001873926396335,0.0,0.6493506493506495,0.9906580098990405,0.02515243902439024,0.009653619606261543,0.012513559489825354,0.6863993703404104,0.4396502116062274
1.0,1.0,0.0,5.0,47.0,0.5070810788653878,0.0,0.4001873926396335,0.0,0.6493506493506495,0.9906580098990405,0.17606018705342774,0.03220734685643478,0.0419138235498302,0.43592366431015517,0.4396502116062274
0.0,0.0,0.0,5.0,39.0,0.13732784062961143,0.2631578947368421,0.0020300869293633853,0.0,0.625974025974026,1.0,0.0007621951219513035,0.009071982343764162,0.013582752154039923,0.8649309572165331,0.48756405228254596
0.0,1.0,0.0,5.0,39.0,0.22522134776192818,0.2631578947368421,0.0020300869293633853,0.0,0.625974025974026,1.0,0.0007621951219513035,0.009071982343764162,0.013582752154039923,0.49291984190269333,0.48756405228254596
1.0,0.0,0.0,5.0,11.0,0.0,0.2631578947368421,0.05249596585289677,0.0,0.942857142857143,0.717303006352572,0.4245426829268293,0.13327510774394113,0.04872321290209314,0.0,0.5526241368935171
1.0,1.0,0.0,7.0,17.0,0.21237088047220856,0.5789473684210527,0.31491072822861893,0.020700114772913593,0.935064935064935,0.7181153556489577,0.41158536585365857,0.13559349085916494,0.04834594338193554,0.43579316956703845,0.5032248575592324
1.0,1.0,0.0,0.0,34.0,0.18599360550909985,0.2631578947368421,0.2815184009161417,0.0,0.8207792207792207,0.851340397526688,0.2789634146341464,0.1546457301997446,0.060638248378019455,0.3925060239965297,0.46960635409756146
1.0,1.0,0.0,5.0,34.0,0.11571569109690114,0.3157894736842105,0.257625839362865,0.002264715527135596,0.625974025974026,0.9975629686827363,0.0,0.008369340775223222,0.013164904734637162,0.9156125128153383,0.48247401472110574
0.0,1.0,0.0,1.0,27.0,0.2080976389572061,0.5263157894736843,0.3854822757795013,0.0,0.7922077922077922,0.7891957645741579,0.27667682926829285,0.029913674934181955,0.07521463434940401,0.3465189763055533,0.5050245575749773
1.0,1.0,0.0,1.0,39.0,0.4487723397278242,0.0,0.3543152360626724,0.0,0.8207792207792207,0.851340397526688,0.2789634146341464,0.15412496626912287,0.06029840847182655,0.3542829717454713,0.45743202129496596
1.0,0.0,0.0,1.0,47.0,0.06572798819478604,0.0,0.3543152360626724,0.0,0.8207792207792207,0.851340397526688,0.18734687236387937,0.06759272419315998,0.03879782395656406,0.6729635392205234,0.45743202129496596
1.0,1.0,0.0,1.0,47.0,0.1750491883915396,0.0,0.3543152360626724,0.0,0.8207792207792207,0.851340397526688,0.20356631569782846,0.07338663465185036,0.04142625040323722,0.5116126235212654,0.45743202129496596
1.0,1.0,0.0,1.0,47.0,0.1536010001639613,0.0,0.3543152360626724,0.0,0.8207792207792207,0.851340397526688,0.20631692856226835,0.07750456343139156,0.04137749308857863,0.027591435366931195,0.45743202129496596
1.0,0.0,0.0,1.0,47.0,0.2986555172979177,0.0,0.3543152360626724,0.0,0.8207792207792207,0.851340397526688,0.22687240190629998,0.0843478215401543,0.044156967182036766,0.12844991665765873,0.45743202129496596
1.0,1.0,0.0,1.0,47.0,0.16676914248237415,0.0,0.3543152360626724,0.025946876537137235,0.8207792207792207,0.851340397526688,0.24948342258473488,0.09187540545979367,0.04721438868483219,0.27181191458873477,0.45743202129496596
